"Date","District","ProjectName","Address","PropertyType","Tenure","AreaSqFt","AreaType","PricePSF","Price"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","11 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","818","Strata","2,165","1,771,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","11 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","818","Strata","2,129","1,742,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","11 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","818","Strata","2,105","1,722,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","13 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","969","Strata","2,142","2,075,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","13 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","969","Strata","2,163","2,095,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","13 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","969","Strata","2,132","2,065,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","13 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","969","Strata","2,090","2,025,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","13 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","969","Strata","2,046","1,982,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","13 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","969","Strata","2,173","2,105,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","13 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","969","Strata","2,152","2,085,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","13 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","969","Strata","2,022","1,959,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","15 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","980","Strata","2,081","2,038,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","15 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","904","Strata","2,171","1,963,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","15 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","904","Strata","2,080","1,881,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","15 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","904","Strata","2,055","1,858,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","15 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","904","Strata","2,204","1,993,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","15 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","904","Strata","2,193","1,983,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","15 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","904","Strata","2,150","1,944,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","15 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","904","Strata","2,139","1,934,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","15 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","904","Strata","2,090","1,890,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","15 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","904","Strata","2,215","2,003,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","15 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","904","Strata","2,117","1,914,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","15 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","904","Strata","2,128","1,924,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","15 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","904","Strata","2,182","1,973,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","15 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","829","Strata","2,123","1,760,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","15 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","829","Strata","2,111","1,750,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","15 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","829","Strata","2,219","1,839,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","15 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","829","Strata","2,171","1,799,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","15 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","829","Strata","2,207","1,829,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","17 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","904","Strata","2,109","1,907,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","17 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","904","Strata","2,066","1,868,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","17 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","904","Strata","2,044","1,848,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","17 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","904","Strata","2,098","1,897,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","17 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","904","Strata","2,120","1,917,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","17 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","904","Strata","2,087","1,887,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","17 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","904","Strata","2,033","1,838,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","17 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","904","Strata","2,055","1,858,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","17 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","904","Strata","1,971","1,782,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","17 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","797","Strata","2,141","1,705,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","17 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","797","Strata","2,166","1,725,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","17 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","797","Strata","2,104","1,676,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","17 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","797","Strata","2,178","1,735,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","17 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","797","Strata","2,009","1,600,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","17 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","797","Strata","2,117","1,686,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","17 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","797","Strata","2,079","1,656,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","17 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","797","Strata","2,153","1,715,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","17 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","797","Strata","2,038","1,623,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","17 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","797","Strata","2,092","1,666,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","17 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","990","Strata","2,098","2,078,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","17 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","990","Strata","2,088","2,068,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","17 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","990","Strata","2,108","2,088,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","17 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","990","Strata","2,139","2,118,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","17 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","990","Strata","2,022","2,002,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","17 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","990","Strata","2,129","2,108,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","17 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","990","Strata","2,078","2,058,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","17 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","904","Strata","2,162","1,955,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","17 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","904","Strata","2,151","1,945,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","19 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","904","Strata","2,193","1,983,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","19 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","904","Strata","2,128","1,924,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","19 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","904","Strata","2,182","1,973,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","19 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","904","Strata","2,055","1,858,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","19 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","904","Strata","2,080","1,881,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","19 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","904","Strata","2,139","1,934,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","19 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","904","Strata","2,150","1,944,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","19 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","904","Strata","2,171","1,963,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","19 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","904","Strata","2,117","1,914,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","19 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","904","Strata","2,090","1,890,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","19 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","904","Strata","2,215","2,003,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","19 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","904","Strata","2,204","1,993,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","19 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","829","Strata","2,155","1,786,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","19 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","829","Strata","2,179","1,806,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","19 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","829","Strata","2,143","1,776,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","19 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","829","Strata","2,084","1,727,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","19 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","829","Strata","2,096","1,737,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","19 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","829","Strata","2,167","1,796,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","19 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","829","Strata","2,131","1,766,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","19 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","829","Strata","2,072","1,717,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","21 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","904","Strata","2,233","2,019,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","21 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","904","Strata","2,211","1,999,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","21 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","904","Strata","2,120","1,917,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","21 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","904","Strata","2,222","2,009,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","21 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","904","Strata","2,255","2,039,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","21 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","904","Strata","2,130","1,926,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","21 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","904","Strata","2,179","1,970,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","21 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","904","Strata","2,168","1,960,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","21 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","904","Strata","2,157","1,950,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","21 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","904","Strata","2,244","2,029,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","21 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","829","Strata","2,210","1,832,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","21 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","829","Strata","2,163","1,793,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","21 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","829","Strata","2,198","1,822,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","21 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","829","Strata","2,151","1,783,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","21 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","829","Strata","2,127","1,763,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","21 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","829","Strata","2,234","1,852,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","21 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","829","Strata","2,139","1,773,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","21 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","829","Strata","2,186","1,812,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","27 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","829","Strata","2,130","1,765,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","27 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","829","Strata","2,078","1,722,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","27 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","829","Strata","2,154","1,785,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","27 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","829","Strata","2,189","1,814,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","27 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","829","Strata","2,142","1,775,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","27 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","829","Strata","2,225","1,844,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","27 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","829","Strata","2,201","1,824,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","27 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","829","Strata","2,117","1,755,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","27 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","829","Strata","2,088","1,731,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","27 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","829","Strata","2,213","1,834,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","27 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","829","Strata","2,177","1,804,000"
"24 Apr 2026","24","TENGAH GARDEN RESIDENCES","27 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","829","Strata","2,050","1,699,000"
"23 Apr 2026","3","QUEENS PEAK","1 DUNDEE ROAD #XX-XX","Condominium","99 yrs FROM 2015","775","Strata","2,194","1,700,000"
"23 Apr 2026","9","8 SAINT THOMAS","10 ST. THOMAS WALK #XX-XX","Condominium","Freehold","807","Strata","3,231","2,608,000"
"23 Apr 2026","18","PASIR RIS 8","16 PASIR RIS DRIVE 8 #XX-XX","Apartment","99 yrs FROM 2021","775","Strata","2,101","1,628,000"
"23 Apr 2026","24","TENGAH GARDEN RESIDENCES","11 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","818","Strata","2,122","1,736,000"
"23 Apr 2026","24","TENGAH GARDEN RESIDENCES","13 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","969","Strata","2,037","1,973,000"
"23 Apr 2026","24","TENGAH GARDEN RESIDENCES","13 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","969","Strata","2,046","1,982,000"
"23 Apr 2026","24","TENGAH GARDEN RESIDENCES","13 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","969","Strata","2,078","2,013,000"
"23 Apr 2026","24","TENGAH GARDEN RESIDENCES","19 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","829","Strata","2,105","1,745,000"
"23 Apr 2026","24","TENGAH GARDEN RESIDENCES","21 TENGAH GARDEN AVENUE #XX-XX","Apartment","99 yrs FROM 2025","904","Strata","2,188","1,978,000"
